Game Version,Name,Name_PWHL,PlayerID,Image,Team,Logo,Number,Position,Height,Weight,Age,Shoots,Player Type,Potential,Line Position,Overall,Deking,Hand-Eye,Passing,Puck Control,Def. Awareness,Faceoffs,Shot Blocking,Stick Checking,Discipline,Off. Awareness,Poise,Acceleration,Agility,Balance,Endurance,Speed,Slap Shot Accuracy,Slap Shot Power,Wrist Shot Accuracy,Wrist Shot Power,Aggressiveness,Body Checking,Durability,Fighting Skill,Strength
NHL 23,Kristin O'Neill,Kristin O'Neill,30,https://assets.leaguestat.com/pwhl/240x240/30.jpg,Canada,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/can.png,43,LW/C,"5'5""",125 Lbs,24,Left,Grinder,ELITE,2LW,84,84,86,86,87,86,87,84,89,90,87,88,88,89,88,84,90,89,84,85,84,89,90,88,50,85
NHL 23,Jessie Eldridge,Jessie Eldridge,36,https://assets.leaguestat.com/pwhl/240x240/36.jpg,Canada,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/can.png,9,C/RW,"5'8""",170 Lbs,24,Right,2 Way Forward,T6F,3RW,84,84,86,86,87,89,87,89,89,90,84,88,88,89,84,84,90,89,84,85,84,89,90,88,50,85
NHL 23,Sarah Potomak,Sarah Potomak,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Canada,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/can.png,44,C/LW,"5'6""",141 Lbs,24,Left,Sniper,ELITE,SC,87,91,90,91,89,86,87,86,89,88,88,90,90,91,88,88,91,89,85,90,85,89,89,90,50,88
NHL 23,Ella Shelton,Ella Shelton,44,https://assets.leaguestat.com/pwhl/240x240/44.jpg,Canada,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/can.png,7,LD,"5'8""",150 Lbs,24,Left,2 Way Defender,ELITE,2LD,88,87,89,90,90,90,57,89,90,89,89,84,89,90,89,90,89,89,89,89,87,90,89,89,50,89
NHL 23,Meaghan Mikkelson,Meaghan Mikkelson,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Canada,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/can.png,12,RD,"5'9""",150 Lbs,37,Right,2 Way Defender,T4D,3LD,85,89,88,85,85,89,55,88,87,90,88,87,89,87,90,88,89,87,81,86,82,87,86,87,50,88
NHL 23,Micah Zandee-Hart,Micah Zandee-Hart,47,https://assets.leaguestat.com/pwhl/240x240/47.jpg,Canada,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/can.png,28,LD,"5'9""",152 Lbs,26,Left,2 Way Defender,ELITE,SD,85,86,88,87,88,88,50,89,89,88,87,91,88,89,87,90,88,88,85,85,86,88,88,89,50,85
NHL 23,Ashton Bell,Ashton Bell,50,https://assets.leaguestat.com/pwhl/240x240/50.jpg,Canada,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/can.png,21,RD,"5'8""",141 Lbs,22,Right,2 Way Defender,T4D,3RD,86,84,89,90,88,88,56,90,91,92,89,87,89,90,89,86,89,89,78,88,79,86,88,88,50,85
NHL 23,Laura Stacey,Laura Stacey,32,https://assets.leaguestat.com/pwhl/240x240/32.jpg,Canada,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/can.png,7,RW,"5'10""",157 Lbs,28,Right,2 Way Forward,T6F,4RW,87,86,90,88,87,92,70,86,89,89,87,90,87,89,88,91,91,90,83,89,83,89,89,89,50,90
NHL 23,Jocelyne Larocque,Jocelyne Larocque,71,https://assets.leaguestat.com/pwhl/240x240/71.jpg,Canada,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/can.png,8,LD,"5'6""",146 Lbs,34,Left,Defensive Defenseman,ELITE,1LD,89,84,89,92,89,90,50,87,91,89,90,92,90,89,90,95,90,90,85,90,79,91,92,93,50,89
NHL 23,Erin Ambrose,Erin Ambrose,83,https://assets.leaguestat.com/pwhl/240x240/83.jpg,Canada,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/can.png,23,RD,"5'5""",132 Lbs,28,Right,Offensive Defenseman,ELITE,1RD,89,85,91,91,87,92,57,87,91,90,91,92,90,91,90,93,89,88,82,87,78,91,89,93,50,87
NHL 23,Blayre Turnbull,Blayre Turnbull,76,https://assets.leaguestat.com/pwhl/240x240/76.jpg,Canada,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/can.png,40,C,"5'7""",162 Lbs,29,Right,2 Way Forward,T6F,4C,86,87,88,86,88,89,88,82,87,85,89,90,89,90,89,86,91,88,83,87,83,89,91,89,50,87
NHL 23,Renata Fast,Renata Fast,67,https://assets.leaguestat.com/pwhl/240x240/67.jpg,Canada,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/can.png,14,RD,"5'6""",143 Lbs,27,Right,Offensive Defenseman,ELITE,2RD,90,85,90,92,91,91,59,89,90,89,90,93,90,91,89,93,91,88,89,89,87,91,89,89,50,90
NHL 23,ALENA MILLS,Alena Mills,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,9,LW/C,"5'8""",176 Lbs,32,Left,Power Forward,ELITE,1LW,85,87,89,89,90,86,93,87,88,86,85,89,88,89,90,88,90,91,82,89,81,89,90,89,50,89
NHL 23,DENISA KRIZOVA,Denisa Krizova,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,10,LW/C,"5'8""",150 Lbs,27,Left,2 Way Forward,T6F,4LW,76,83,84,83,82,78,70,81,81,84,82,84,85,86,86,84,88,82,78,78,78,84,83,85,50,82
NHL 23,KRYSTYNA PATKOVA,Krystyna Patkova,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,25,RW/C,"5'8""",192 Lbs,24,Right,2 Way Forward,B6F,1RW,71,77,76,77,79,80,71,75,79,85,79,85,81,78,79,82,79,79,75,73,75,78,79,88,50,83
NHL 23,NOEMI NEUBAUEROVA,Noemi Neubauerova,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,28,RW/C,"5'8""",192 Lbs,22,Right,2 Way Forward,T6F,2RW,80,86,88,86,89,83,75,81,85,85,86,87,87,87,87,88,86,78,77,83,79,88,84,87,50,85
NHL 23,KATERINA MRAZOVA,Katerina Mrazova,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,16,C,"5'6""",141 Lbs,29,Left,Playmaker,T6F,1C,82,86,87,89,86,85,83,82,83,84,85,87,88,87,87,89,86,83,79,85,79,85,86,85,50,86
NHL 23,KAROLINA ERBANOVA,Karolina Erbanova,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,11,C/LW,"5'7""",130 Lbs,26,Left,2 Way Forward,T9F,3C,73,78,79,78,80,78,62,76,76,81,80,79,88,86,86,87,88,75,77,74,79,81,77,84,50,82
NHL 23,KLARA HYMLAROVA,Klara Hymlarova,190,https://assets.leaguestat.com/pwhl/240x240/190.jpg,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,12,LW/C,"5'6""",148 Lbs,23,Left,2 Way Forward,T6F,3RW,77,84,83,84,81,79,75,80,83,85,83,86,86,86,84,85,86,83,79,79,75,88,83,85,50,84
NHL 23,AGATA SARNOVSKA,Agata Sarnovska,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,23,LW,"5'6""",161 Lbs,20,Left,2 Way Forward,T6F,3LW,72,79,81,77,81,78,75,80,77,78,79,80,80,84,85,82,79,79,80,77,77,84,81,86,50,82
NHL 23,VENDULA PRIBYLOVA,Vendula Pribylova,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,26,LW/C,"5'7""",172 Lbs,26,Left,2 Way Forward,T6F,2LW,77,85,81,82,82,81,79,81,81,85,81,83,84,85,86,86,86,82,78,80,80,84,84,85,50,85
NHL 23,MICHAELA PEJZLOVA,Michaela Pejzlova,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,18,C,"5'7""",146 Lbs,25,Left,2 Way Forward,T9F,2C,74,79,81,84,82,82,78,80,80,84,80,84,82,84,85,81,80,77,76,78,76,81,81,85,50,82
NHL 23,ANETA TEJRALOVA,Aneta Tejralova,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,2,LD,"5'6""",120 Lbs,26,Left,2 Way Defender,T4D,1LD,77,85,83,83,85,85,55,80,82,93,85,88,82,81,81,88,80,81,77,79,77,81,81,87,50,81
NHL 23,TEREZA RADOVA,Tereza Radova,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,27,LD,"5'6""",161 Lbs,20,Left,2 Way Defender,7D,3RD,72,76,77,74,78,80,55,81,80,84,79,83,82,82,86,83,77,80,78,74,77,82,80,86,50,84
NHL 23,DANIELA PEJSOVA,Daniela Pejsova,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,4,LD,"5'8""",161 Lbs,28,Left,2 Way Defender,T4D,3LD,79,86,85,86,88,83,55,82,81,92,89,89,83,85,82,90,83,82,82,80,79,82,83,88,50,84
NHL 23,NATALIE MLYNKOVA,Natalie Mlynkova,274,https://assets.leaguestat.com/pwhl/240x240/274.jpg,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,19,LW/C,"5'6""",139 Lbs,21,Left,Sniper,T6F,4RW,79,87,84,83,83,84,70,78,79,86,90,90,85,85,84,82,86,81,80,83,82,88,80,85,50,80
NHL 23,ADELA SAPOVALIVOVA,Adela Sapovalivova,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,3,C/LW,"5'8""",120 Lbs,16,Left,Sniper,ELITE,4C,78,88,88,86,87,78,78,79,80,79,85,84,85,88,81,84,86,87,82,85,80,87,80,85,50,78
NHL 23,ANDREA TRNKOVA,Andrea Trnkova,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,15,LD,"5'8""",171 Lbs,18,Left,2 Way Defender,T4D,2LD,73,79,82,80,83,82,55,79,77,82,80,84,80,82,81,82,80,80,78,77,76,80,79,84,50,79
NHL 23,PAVLINA HORALKOVA,Pavlina Horalkova,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,7,RD,"5'6""",134 Lbs,31,Right,2 Way Defender,T6D,1RD,73,80,84,83,80,78,55,79,84,87,81,82,85,82,83,83,83,77,75,80,75,80,82,83,50,81
NHL 23,DOMINIKA LASKOVA,Dominika Laskova,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,14,RD,"5'6""",157 Lbs,25,Right,2 Way Defender,T4D,2RD,80,86,86,85,85,85,55,83,82,80,86,85,89,85,80,88,84,86,80,84,78,87,83,85,50,85
NHL 23,LAURA LERCHOVA,Laura Lerchova,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,13,RW,"5'7""",146 Lbs,22,Left,2 Way Forward,T9F,SRW,70,76,78,76,79,78,64,76,77,81,79,80,81,81,80,81,79,75,76,76,77,80,77,83,50,80
NHL 23,KLARA SEROISZKOVA,Klara Seroiszkova,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Czech,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/czech.png,8,LD,"5'8""",169 Lbs,21,Left,Defensive Defenseman,T6D,SD,68,71,74,71,75,77,55,83,76,79,70,79,77,78,82,82,78,70,74,69,75,87,84,88,50,86
NHL 23,Michelle Weis,Michelle Weis,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,21,C,"5'7""",130 Lbs,25,Left,2 Way Forward,B6F,3C,52,69,73,69,63,76,65,64,55,87,71,72,63,78,73,86,63,66,58,59,56,64,75,64,50,53
NHL 23,Julie Oksbjerg,Julie Oksbjerg,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,23,RW,"5'10""",148 Lbs,21,Left,2 Way Forward,B6F,2RW,51,63,75,70,72,74,60,61,57,83,71,72,71,70,68,60,64,66,59,57,54,69,72,63,50,51
NHL 23,Sofia Skriver,Sofia Skriver,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,17,C,"5'5""",132 Lbs,19,Left,2 Way Forward,B6F,2C,51,68,75,69,66,74,60,54,60,83,69,72,68,72,71,60,58,60,58,64,58,69,70,67,50,57
NHL 23,Maria Peters,Maria Peters,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,18,LW,"5'6""",132 Lbs,22,Left,2 Way Forward,B6F,3LW,50,66,74,69,67,69,65,57,63,83,68,65,71,72,77,56,57,59,56,63,59,68,72,63,50,58
NHL 23,Nicoline Jensen,Nicoline Jensen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,14,RW/C,"5'6""",143 Lbs,29,Left,2 Way Forward,B6F,1RW,53,67,69,72,66,75,70,56,59,83,69,74,72,72,74,89,68,67,64,58,56,75,73,68,50,60
NHL 23,Josefine Persson,Josefine Persson,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,88,LW/RW,"5'8""",152 Lbs,28,Right,Sniper,B6F,4LW,64,79,77,76,77,74,65,68,70,88,76,75,72,74,75,88,78,75,76,78,77,73,72,65,50,76
NHL 23,Michele Brix,Michele Brix,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,13,C/LW,"5'7""",165 Lbs,26,Left,2 Way Forward,B6F,1C,51,67,72,71,60,75,66,62,61,77,71,70,68,69,70,77,60,61,59,57,59,67,71,65,50,57
NHL 23,Mille Sørensen,Mille Sørensen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,12,LW/C,"5'8""",132 Lbs,20,Left,2 Way Forward,B6F,2LW,52,69,72,69,64,71,60,62,65,87,68,79,69,68,73,64,67,64,62,68,50,68,70,67,50,61
NHL 23,Lilli Friis-Hansen,Lilli Friis-Hansen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,27,RW/C,"5'6""",121 Lbs,22,Right,2 Way Forward,B6F,3RW,50,64,72,70,66,73,62,59,63,75,68,68,67,70,67,73,58,65,62,64,58,68,69,63,50,56
NHL 23,Josefine Jakobsen,Josefine Jakobsen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,63,C,"5'7""",169 Lbs,31,Left,Sniper,B6F,1LW,65,78,76,77,79,78,78,74,69,70,76,77,78,76,74,90,70,78,77,72,67,76,77,68,50,68
NHL 23,Julie Østergaard,Julie Østergaard,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,44,C,"5'7""",163 Lbs,27,Left,2 Way Forward,B6F,4C,52,63,70,74,71,74,77,57,59,83,73,75,70,71,73,79,60,66,58,57,55,68,74,64,50,54
NHL 23,Emma Russell,Emma Russell,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,68,RW/LW,"5'6""",165 Lbs,27,Right,2 Way Forward,B6F,4RW,55,66,76,72,70,74,60,64,58,86,77,75,74,75,72,55,65,68,65,56,56,73,75,62,50,57
NHL 23,Sofie Skott,Sofie Skott,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,22,LD,"5'6""",137 Lbs,20,Left,Defensive Defenseman,7D,1LD,52,69,75,65,61,72,50,69,60,85,64,68,75,74,69,53,64,62,60,63,59,74,72,59,50,64
NHL 23,Amanda Refsgaard,Amanda Refsgaard,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,15,LD,"5'5""",139 Lbs,22,Left,Defensive Defenseman,7D,1RD,52,65,75,65,61,75,50,67,61,88,59,67,72,71,69,55,60,61,59,60,59,70,73,59,50,63
NHL 23,Simone Jacquet,Simone Jacquet,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,87,LD,"5'11""",159 Lbs,35,Left,Defensive Defenseman,7D,2LD,52,66,76,63,62,75,50,66,62,83,60,65,71,69,71,76,58,60,57,59,61,71,74,57,50,63
NHL 23,Josephine Asperup,Josephine Asperup,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,19,LD,"5'6""",141 Lbs,30,Left,2 Way Defender,7D,2RD,52,60,73,67,62,75,55,69,60,75,59,64,62,70,69,91,61,60,56,65,58,65,76,60,50,62
NHL 23,Silke Glud,Silke Glud,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,4,LW/C,"5'9""",149 Lbs,26,Left,2 Way Forward,B6F,3LD,58,73,75,74,70,74,68,68,66,88,76,77,67,66,70,85,71,70,68,69,66,65,71,72,50,68
NHL 23,Amalie Andersen,Amalie Andersen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,11,LD,"5'6""",161 Lbs,22,Left,Defensive Defenseman,7D,3RD,51,63,76,66,62,73,50,68,62,83,58,65,71,71,71,88,61,62,61,62,57,69,74,62,50,61
NHL 23,Natalie Perry,Natalie Perry,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,16,C,"5'5""",137 Lbs,25,Left,2 Way Forward,B6F,SC,50,69,69,70,70,70,60,62,58,86,71,72,71,68,69,54,63,67,60,56,56,69,72,66,50,57
NHL 23,Mia Bau,Mia Bau,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Denmark,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/den.png,50,LW,"5'6""",143 Lbs,27,Left,2 Way Forward,B6F,SLW,49,59,66,73,66,74,60,60,53,84,72,67,69,72,68,59,55,60,53,54,58,68,70,66,50,56
NHL 23,Michelle Karvinen,Michelle Karvinen,252,https://assets.leaguestat.com/pwhl/240x240/252.jpg,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,83,RN/LW,"5'6""",143 Lbs,32,Left,Power Forward,ELITE,2RW,89,93,92,93,92,91,78,86,84,94,91,93,92,91,92,93,91,81,80,85,81,92,90,86,50,91
NHL 23,Sofianna Sundelin,Sofianna Sundelin,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,26,LW/RW,"5'7""",121 Lbs,19,Left,2 Way Forward,B6F,1LW,75,78,79,79,80,86,74,82,83,86,85,88,81,79,82,84,85,75,74,76,74,85,81,85,50,80
NHL 23,Noora Tulus,Noora Tulus,231,https://assets.leaguestat.com/pwhl/240x240/231.jpg,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,40,RW/LW,"5'5""",123 Lbs,27,Right,2 Way Forward,T6F,3C,81,84,86,88,85,89,90,82,87,92,88,88,84,88,88,88,86,77,76,77,78,85,84,85,50,84
NHL 23,Elisa Holopainen,Elisa Holopainen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,10,LW/RW,"5'6""",128 Lbs,20,Left,Sniper,ELITE,2LW,81,87,83,89,86,84,70,73,73,85,91,89,88,88,81,85,89,82,78,88,83,88,80,85,50,79
NHL 23,Julia Liikala,Julia Liikala,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,27,RW/LW,"5'5""",131 Lbs,21,Left,2 Way Forward,T9F,1RW,74,78,82,81,78,85,76,77,80,88,82,88,80,82,81,81,84,75,74,75,74,83,81,86,50,78
NHL 23,Viivi Vainikka,Viivi Vainikka,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,24,C/LW,"5'5""",148 Lbs,20,Left,2 Way Forward,T6F,1C,80,85,81,87,84,85,73,78,77,88,89,89,84,87,88,81,89,79,77,81,79,89,81,87,50,79
NHL 23,Kiira Yrjänen,Kiira Yrjänen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,25,C/LW,"5'5""",128 Lbs,20,Left,Sniper,ELITE,4LW,77,91,88,87,91,78,64,77,77,84,86,85,84,84,80,84,88,86,80,81,80,81,79,83,50,75
NHL 23,Petra Nieminen,Petra Nieminen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,16,C,"5'7""",150 Lbs,25,Left,Sniper,ELITE,3LW,89,93,93,91,91,91,76,84,86,87,93,92,92,92,92,90,92,90,80,88,80,92,90,84,50,90
NHL 23,Sanni Vanhanen,Sanni Vanhanen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,12,LW/C,"5'5""",125 Lbs,17,Left,2 Way Forward,ELITE,3RW,77,90,84,87,86,81,71,75,72,84,89,86,86,83,81,80,87,78,77,81,76,87,79,85,50,72
NHL 23,Jenniina Nylund,Jenniina Nylund,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,23,C/RW,"5'7""",141 Lbs,23,Left,2 Way Forward,T9F,2C,73,75,77,83,82,79,78,76,83,86,87,82,84,80,76,82,84,77,74,75,73,84,77,85,50,79
NHL 23,Susanna Tapani,Susanna Tapani,78,https://assets.leaguestat.com/pwhl/240x240/78.jpg,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,77,C/LW,"5'10""",150 Lbs,29,Left,Power Forward,ELITE,4C,89,94,93,92,92,90,88,86,87,88,92,91,91,92,92,92,92,85,80,91,81,90,90,85,50,90
NHL 23,Jenni Hiirikoski,Jenni Hiirikoski,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,6,LD,"5'5""",137 Lbs,35,Left,2 Way Defender,ELITE,3LD,92,93,92,93,92,93,55,92,93,94,92,94,93,93,94,94,91,90,80,91,80,91,92,90,50,91
NHL 23,Ronja Savolainen,Ronja Savolainen,223,https://assets.leaguestat.com/pwhl/240x240/223.jpg,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,88,LD,"5'10""",165 Lbs,24,Left,2 Way Defender,ELITE,1LD,85,87,87,88,88,88,60,88,89,79,86,87,89,90,88,91,90,79,80,79,80,92,90,85,50,90
NHL 23,Nelli Laitinen,Nelli Laitinen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Finland,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fin.png,9,LD,"5'7""",137 Lbs,20,Left,2 Way Defender,ELITE,3RD,86,87,84,87,87,89,55,88,85,84,90,92,89,88,90,91,88,89,83,82,80,89,89,88,50,87
